ticket_id,category,status,open_date,close_date,dept,resolution_days
TKT-000749,Learning & Development,Closed,2025-07-19,2025-09-08,Engineering,51
TKT-000516,Policy & Benefits,Closed,2025-07-03,2025-07-19,Customer Success,16
TKT-000502,Policy & Benefits,Closed,2025-05-29,2025-06-08,Product,10
TKT-000518,Onboarding,Closed,2025-07-12,2025-08-10,Engineering,29
TKT-000146,Policy & Benefits,Closed,2025-08-29,2025-09-05,Engineering,7
TKT-000596,HR Technology,Closed,2025-10-23,2025-12-01,Engineering,39
TKT-000455,Onboarding,Closed,2025-04-30,2025-05-28,Engineering,28
TKT-000475,Payroll,Closed,2025-04-28,2025-05-11,Sales,13
TKT-000346,HR Technology,Closed,2025-02-18,2025-03-10,Sales,20
TKT-000325,Onboarding,Closed,2025-07-15,2025-08-13,Sales,29
TKT-000591,Payroll,Closed,2025-07-28,2025-08-19,Engineering,22
TKT-000387,Learning & Development,Closed,2025-01-21,2025-02-22,Engineering,32
TKT-000029,Compensation,Closed,2025-02-22,2025-03-19,Customer Success,25
TKT-000736,Learning & Development,Closed,2025-09-03,2025-09-22,Engineering,19
TKT-000018,Employee Relations,Closed,2025-03-03,2025-04-08,Engineering,36
TKT-000878,Policy & Benefits,Closed,2025-06-20,2025-06-28,Product,8
TKT-000973,HR Technology,Closed,2025-04-27,2025-07-01,Finance,65
TKT-001020,Employee Relations,Closed,2025-10-11,2025-11-14,Engineering,34
TKT-000905,Payroll,Closed,2025-01-13,2025-01-26,Engineering,13
TKT-000256,HR Technology,Closed,2025-10-26,2025-12-31,Engineering,66
TKT-000448,Policy & Benefits,Closed,2025-11-09,2025-11-27,Sales,18
TKT-000823,Payroll,Closed,2025-01-30,2025-02-22,Engineering,23
TKT-000361,Onboarding,Closed,2025-12-08,2025-12-30,HR,22
TKT-000111,HR Technology,Closed,2025-06-18,2025-10-04,Engineering,108
TKT-001455,Employee Relations,Closed,2025-04-16,2025-07-07,Customer Success,82
TKT-000384,HR Technology,Closed,2025-08-03,2025-09-12,Customer Success,40
TKT-000251,Compensation,Closed,2025-09-10,2025-09-28,Customer Success,18
TKT-000729,Payroll,Closed,2025-08-10,2025-09-10,Customer Success,31
TKT-000224,HR Technology,Closed,2025-05-31,2025-09-22,Data,114
TKT-000225,HR Technology,Closed,2025-11-14,2025-12-31,Sales,47
TKT-000050,Policy & Benefits,Closed,2025-11-30,2025-12-04,Data,4
TKT-000689,Onboarding,Closed,2025-09-21,2025-09-26,Engineering,5
TKT-000257,Learning & Development,Closed,2025-12-20,2025-12-31,HR,11
TKT-000114,Learning & Development,Closed,2025-12-16,2025-12-31,Marketing,15
TKT-001253,HR Technology,Closed,2025-06-10,2025-07-16,Customer Success,36
TKT-000105,Policy & Benefits,Closed,2025-11-19,2025-12-06,Engineering,17
TKT-000012,Payroll,Closed,2025-09-23,2025-10-08,Customer Success,15
TKT-000643,Onboarding,Closed,2025-07-13,2025-07-20,Product,7
TKT-000418,Payroll,Closed,2025-02-12,2025-02-27,Sales,15
TKT-000321,Learning & Development,Closed,2025-01-14,2025-02-07,Engineering,24
TKT-001474,Compensation,Closed,2025-02-10,2025-02-16,Engineering,6
TKT-000030,Onboarding,Closed,2025-08-06,2025-08-17,Engineering,11
TKT-000024,Payroll,Closed,2025-09-25,2025-10-02,Engineering,7
TKT-001002,HR Technology,Closed,2025-11-17,2025-12-07,Customer Success,20
TKT-000255,Policy & Benefits,Closed,2025-09-10,2025-09-17,Customer Success,7
TKT-000271,Payroll,Closed,2025-08-03,2025-08-09,Engineering,6
TKT-000281,Payroll,Closed,2025-09-28,2025-10-06,Engineering,8
TKT-000696,Payroll,Closed,2025-02-02,2025-02-20,Product,18
TKT-001003,Onboarding,Closed,2025-12-18,2025-12-27,Engineering,9
TKT-000232,Payroll,Closed,2025-05-14,2025-05-20,Engineering,6
TKT-000058,Policy & Benefits,Closed,2025-04-25,2025-05-12,Sales,17
TKT-000367,Onboarding,Closed,2025-04-16,2025-05-13,Engineering,27
TKT-000590,Offboarding,Closed,2025-01-31,2025-02-18,Engineering,18
TKT-000368,Policy & Benefits,Closed,2025-05-18,2025-06-06,Customer Success,19
TKT-000376,Onboarding,Closed,2025-06-05,2025-06-11,Product,6
TKT-000388,Learning & Development,Closed,2025-07-19,2025-08-19,Engineering,31
TKT-000233,Onboarding,Closed,2025-07-29,2025-08-06,Engineering,8
TKT-000260,HR Technology,Closed,2025-04-26,2025-08-05,Engineering,101
TKT-000223,Learning & Development,Closed,2025-01-29,2025-02-10,Engineering,12
TKT-000760,Compensation,Closed,2025-06-27,2025-08-05,Product,39
TKT-000602,HR Technology,Closed,2025-11-18,2025-12-31,Finance,43
TKT-000778,Onboarding,Closed,2025-11-16,2025-11-29,Engineering,13
TKT-000169,Payroll,Closed,2025-03-15,2025-04-05,Engineering,21
TKT-000083,Offboarding,Closed,2025-07-14,2025-08-06,Sales,23
TKT-000394,Policy & Benefits,Closed,2025-03-19,2025-04-05,Engineering,17
TKT-000358,Offboarding,Closed,2025-10-11,2025-10-30,HR,19
TKT-001334,Learning & Development,Closed,2025-07-08,2025-08-21,Customer Success,44
TKT-000023,HR Technology,Closed,2025-10-17,2025-12-08,Customer Success,52
TKT-000156,Onboarding,Closed,2025-05-29,2025-07-01,Customer Success,33
TKT-000626,Learning & Development,Closed,2025-07-01,2025-08-02,Customer Success,32
TKT-000078,Policy & Benefits,Closed,2025-01-03,2025-01-05,Sales,2
TKT-000014,Payroll,Closed,2025-06-23,2025-08-07,Engineering,45
TKT-001167,HR Technology,Closed,2025-12-20,2025-12-31,Customer Success,11
TKT-000166,Employee Relations,Closed,2025-05-15,2025-05-28,Sales,13
TKT-000144,Learning & Development,Closed,2025-05-02,2025-05-24,Engineering,22
TKT-001430,HR Technology,Closed,2025-06-09,2025-07-05,Engineering,26
TKT-000179,Policy & Benefits,Closed,2025-03-26,2025-04-04,Engineering,9
TKT-000153,Onboarding,Closed,2025-02-18,2025-03-23,Product,33
TKT-000183,Offboarding,Closed,2025-11-19,2025-11-23,Engineering,4
TKT-000180,Onboarding,Closed,2025-12-07,2025-12-10,Engineering,3
TKT-000202,Onboarding,Closed,2025-02-07,2025-02-12,Engineering,5
TKT-000467,Employee Relations,Closed,2025-05-26,2025-07-18,Engineering,53
TKT-000286,Employee Relations,Closed,2025-11-21,2025-11-29,Engineering,8
TKT-000292,Payroll,Closed,2025-03-06,2025-03-22,Finance,16
TKT-000170,Compensation,Closed,2025-08-05,2025-09-27,HR,53
TKT-001249,HR Technology,Closed,2025-08-17,2025-10-09,Customer Success,53
TKT-000296,Onboarding,Closed,2025-02-18,2025-03-03,Customer Success,13
TKT-000123,HR Technology,Closed,2025-04-23,2025-05-24,Engineering,31
TKT-000579,Payroll,Closed,2025-03-18,2025-04-08,Engineering,21
TKT-000027,Compensation,Closed,2025-04-06,2025-05-20,Engineering,44
TKT-000074,Payroll,Closed,2025-04-09,2025-04-13,Product,4
TKT-000421,Payroll,Closed,2025-07-30,2025-09-12,Engineering,44
TKT-000276,HR Technology,Closed,2025-01-27,2025-02-10,Engineering,14
TKT-001151,Policy & Benefits,Closed,2025-11-18,2025-11-23,Customer Success,5
TKT-000274,Offboarding,Closed,2025-01-31,2025-02-04,Customer Success,4
TKT-000109,Learning & Development,Closed,2025-10-19,2025-12-26,Engineering,68
TKT-000246,Employee Relations,Closed,2025-08-26,2025-10-19,Engineering,54
TKT-001130,HR Technology,Closed,2025-05-31,2025-08-22,Customer Success,83
TKT-000079,Payroll,Closed,2025-03-21,2025-03-31,Customer Success,10
TKT-001024,Onboarding,Closed,2025-11-07,2025-12-04,Customer Success,27
TKT-000001,Onboarding,Closed,2025-08-28,2025-09-11,,14
TKT-000348,Policy & Benefits,Closed,2025-08-02,2025-08-23,,21
TKT-001538,Payroll,Closed,2025-11-05,2025-11-16,,11
TKT-001855,Payroll,Closed,2025-04-23,2025-06-12,,50
TKT-002100,HR Technology,Closed,2025-02-07,2025-03-17,,38
TKT-002522,Learning & Development,Closed,2025-02-13,2025-03-13,,28
TKT-000792,Payroll,Closed,2025-02-22,2025-03-01,,7
TKT-000993,Payroll,Closed,2025-11-06,2025-11-24,,18
TKT-001040,Policy & Benefits,Closed,2025-07-30,2025-08-07,,8
TKT-002059,Employee Relations,Closed,2025-04-01,2025-05-11,,40
TKT-002163,Payroll,Closed,2025-05-28,2025-07-13,,46
TKT-002431,Learning & Development,Closed,2025-05-23,2025-06-21,,29
TKT-002794,HR Technology,Closed,2025-06-27,2025-07-08,,11
TKT-000107,Offboarding,Closed,2025-05-02,2025-05-25,,23
TKT-000163,Policy & Benefits,Closed,2025-03-25,2025-03-31,,6
TKT-000177,Employee Relations,Closed,2025-01-25,2025-03-20,,54
TKT-000258,Offboarding,Closed,2025-11-24,2025-12-08,,14
TKT-000280,Offboarding,Closed,2025-06-11,2025-06-16,,5
TKT-001061,Policy & Benefits,Closed,2025-12-09,2025-12-20,,11
TKT-001401,HR Technology,Closed,2025-02-13,2025-02-26,,13
TKT-002002,Onboarding,Closed,2025-11-01,2025-12-04,,33
TKT-002255,Onboarding,Closed,2025-08-07,2025-09-03,,27
TKT-002279,Compensation,Closed,2025-12-18,2025-12-31,,13
TKT-002315,Onboarding,Closed,2025-01-16,2025-01-23,,7
TKT-002422,Employee Relations,Closed,2025-08-24,2025-09-25,,32
TKT-002689,Offboarding,Closed,2025-11-21,2025-12-04,,13
TKT-002771,Onboarding,Closed,2025-12-20,2025-12-31,,11
TKT-000365,Offboarding,Closed,2025-12-04,2025-12-24,,20
TKT-002029,Learning & Development,Closed,2025-11-19,2025-12-07,,18
TKT-002426,HR Technology,Closed,2025-10-17,2025-12-03,,47
TKT-000073,Learning & Development,Closed,2025-07-21,2025-08-08,,18
TKT-001073,HR Technology,Closed,2025-11-15,2025-12-10,,25
TKT-001177,Onboarding,Closed,2025-09-19,2025-09-27,,8
TKT-001758,HR Technology,Closed,2025-06-25,2025-07-29,,34
TKT-001998,HR Technology,Closed,2025-02-11,2025-03-09,,26
TKT-002067,Employee Relations,Closed,2025-09-03,2025-11-13,,71
TKT-002119,Onboarding,Closed,2025-11-26,2025-12-13,,17
TKT-000494,Payroll,Closed,2025-12-27,2025-12-31,,4
TKT-001833,Payroll,Closed,2025-11-12,2025-12-27,,45
TKT-002397,Policy & Benefits,Closed,2025-11-11,2025-11-19,,8
